코스 카테고리,코스 카테고리명,강북강남구분코드,강북강남구분,자치구,거리,소요시간,코스레벨,추천수,연계지하철,교통편,설명,PDF파일경로,코스명,작성시간,세부코스,포인트순번,포인트명칭,X 좌표,Y 좌표,포인트 설명
4000,한양도성길,2,강북,종로구중구,1.8km, 1시간,1,0,1호선2호선3호선4호선5호선,출발지 : 동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문<br /> 진입로 : 동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문<br /> 도착지 : 동대입구역(3호선) 5번 출구 → 장충체육관   , 흥인지문에서 광희문을 지나 장충체육관까지 이어지는 구간이다. 흥인지문 일대는 도성 안에서 가장 지대가 낮아 성 안의 물이 이곳으로 흘러들어 수문(오간수문?이간수문)으로 빠져 나갔고 하도감? 염초청?훈련원 등의 군사시설도 밀집했다. 대한제국 시기에는 전차개설로 일제강점기에는 도로 건설과 경성운동장 건설 등으로 해방 후에는 도로 확장과 주택 건설 등으로 인해 흥인지문에서 장충동에 이르는 성벽 대부분이 철거?훼손되었다. 현재 이간수문은 원 위치에 정비되어 있고 하도감 유구는 동대문역사문화공원 안으로 이전되어 전시 중이다. 주변의 동대문디자인플라자?동대문시장?평화시장?방산시장 등에서는 쇼핑도 즐길 수 있다.<br /> ※광희문에서 장충체육관 방면으로 가는 길은 민가 지역이니 조용히 걷는 배려가 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366650430676180.zip,흥인지문구간,35:46.0, 흥인지문-동대문역사문화공원(옛 동대문운동장 터)-광희문-장충체육관,1445,광희문,200882.3925,451647.5686, 한양도성의 동남쪽에 있는 문이다. 시구문(屍口門) 또는 수구문(水口門)이라고도 불리웠다. 일제강점기에 일부 무너지고 1960년대에 퇴계로를 내면서 반쯤 헐렸던 것을 1975년 원 위치에서 남쪽으로 15m 떨어진 현 위치에 중건하였다. * 광희문 바깥의 마을 신당동의 유래 : 광희문은 시체가 나가던 시구문이다. 일반 백성들도 출입하기를 꺼리는 문이었으나 왕의 신분으로 이 문을 이용한 왕이 있었다. 인조는 병자호란 당시 청나라 군사가 예상보다 빨리 도성에 접근하자 광희문을 통해 남한산성으로 피신하였다. 한편 문 밖은 노제 장소였기 때문에 무당집들이 많아 신당리(神堂里)로 불렸는데 갑오개혁 이후 신당리(新堂里)로 바뀌었다. 
4000,한양도성길,2,강북,종로구중구,1.8km, 1시간,1,0,1호선2호선3호선4호선5호선,출발지 : 동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문<br /> 진입로 : 동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문<br /> 도착지 : 동대입구역(3호선) 5번 출구 → 장충체육관   , 흥인지문에서 광희문을 지나 장충체육관까지 이어지는 구간이다. 흥인지문 일대는 도성 안에서 가장 지대가 낮아 성 안의 물이 이곳으로 흘러들어 수문(오간수문?이간수문)으로 빠져 나갔고 하도감? 염초청?훈련원 등의 군사시설도 밀집했다. 대한제국 시기에는 전차개설로 일제강점기에는 도로 건설과 경성운동장 건설 등으로 해방 후에는 도로 확장과 주택 건설 등으로 인해 흥인지문에서 장충동에 이르는 성벽 대부분이 철거?훼손되었다. 현재 이간수문은 원 위치에 정비되어 있고 하도감 유구는 동대문역사문화공원 안으로 이전되어 전시 중이다. 주변의 동대문디자인플라자?동대문시장?평화시장?방산시장 등에서는 쇼핑도 즐길 수 있다.<br /> ※광희문에서 장충체육관 방면으로 가는 길은 민가 지역이니 조용히 걷는 배려가 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366650430676180.zip,흥인지문구간,35:46.0, 흥인지문-동대문역사문화공원(옛 동대문운동장 터)-광희문-장충체육관,1444,흥인지문,200856.5445,452395.2195,&lt;보물 제1호&gt; 한양도성의 동대문이다. 현재의 흥인지문은 고종 6년(1869)에 다시 지은 것이다. 조선 후기 건축의 특징이 잘 드러나 있어 보물 제1호로 지정되었다. 서울의 지세는 서쪽이 높고 동쪽이 낮기 때문에 군사적으로는 동대문이 가장 취약하였다. 동대문 바깥쪽으로 옹성을 하나 더 쌓은 것은 이 때문이다. 1907년 좌우 성벽이 헐려 지금과 같은 모습이 되었다. 
4000,한양도성길,2,강북,종로구중구,1.8km, 1시간,1,0,1호선2호선3호선4호선5호선,출발지 : 동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문<br /> 진입로 : 동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문<br /> 도착지 : 동대입구역(3호선) 5번 출구 → 장충체육관   , 흥인지문에서 광희문을 지나 장충체육관까지 이어지는 구간이다. 흥인지문 일대는 도성 안에서 가장 지대가 낮아 성 안의 물이 이곳으로 흘러들어 수문(오간수문?이간수문)으로 빠져 나갔고 하도감? 염초청?훈련원 등의 군사시설도 밀집했다. 대한제국 시기에는 전차개설로 일제강점기에는 도로 건설과 경성운동장 건설 등으로 해방 후에는 도로 확장과 주택 건설 등으로 인해 흥인지문에서 장충동에 이르는 성벽 대부분이 철거?훼손되었다. 현재 이간수문은 원 위치에 정비되어 있고 하도감 유구는 동대문역사문화공원 안으로 이전되어 전시 중이다. 주변의 동대문디자인플라자?동대문시장?평화시장?방산시장 등에서는 쇼핑도 즐길 수 있다.<br /> ※광희문에서 장충체육관 방면으로 가는 길은 민가 지역이니 조용히 걷는 배려가 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366650430676180.zip,흥인지문구간,35:46.0, 흥인지문-동대문역사문화공원(옛 동대문운동장 터)-광희문-장충체육관,1467,동대문문화역사공원역 지하철 2 4 5호선,200780.6979,451804.843,동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문
4000,한양도성길,2,강북,종로구중구,1.8km, 1시간,1,0,1호선2호선3호선4호선5호선,출발지 : 동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문<br /> 진입로 : 동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문<br /> 도착지 : 동대입구역(3호선) 5번 출구 → 장충체육관   , 흥인지문에서 광희문을 지나 장충체육관까지 이어지는 구간이다. 흥인지문 일대는 도성 안에서 가장 지대가 낮아 성 안의 물이 이곳으로 흘러들어 수문(오간수문?이간수문)으로 빠져 나갔고 하도감? 염초청?훈련원 등의 군사시설도 밀집했다. 대한제국 시기에는 전차개설로 일제강점기에는 도로 건설과 경성운동장 건설 등으로 해방 후에는 도로 확장과 주택 건설 등으로 인해 흥인지문에서 장충동에 이르는 성벽 대부분이 철거?훼손되었다. 현재 이간수문은 원 위치에 정비되어 있고 하도감 유구는 동대문역사문화공원 안으로 이전되어 전시 중이다. 주변의 동대문디자인플라자?동대문시장?평화시장?방산시장 등에서는 쇼핑도 즐길 수 있다.<br /> ※광희문에서 장충체육관 방면으로 가는 길은 민가 지역이니 조용히 걷는 배려가 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366650430676180.zip,흥인지문구간,35:46.0, 흥인지문-동대문역사문화공원(옛 동대문운동장 터)-광희문-장충체육관,1465,동대문역 1 4호선,200854.702,452431.6299,동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문
4000,한양도성길,2,강북,종로구중구,1.8km, 1시간,1,0,1호선2호선3호선4호선5호선,출발지 : 동대문역(1ㆍ4호선) 6번 7번 출구 → 흥인지문<br /> 진입로 : 동대문역사문화공원역(245호선) 3번출구 → 도보5분 → 광희문<br /> 도착지 : 동대입구역(3호선) 5번 출구 → 장충체육관   , 흥인지문에서 광희문을 지나 장충체육관까지 이어지는 구간이다. 흥인지문 일대는 도성 안에서 가장 지대가 낮아 성 안의 물이 이곳으로 흘러들어 수문(오간수문?이간수문)으로 빠져 나갔고 하도감? 염초청?훈련원 등의 군사시설도 밀집했다. 대한제국 시기에는 전차개설로 일제강점기에는 도로 건설과 경성운동장 건설 등으로 해방 후에는 도로 확장과 주택 건설 등으로 인해 흥인지문에서 장충동에 이르는 성벽 대부분이 철거?훼손되었다. 현재 이간수문은 원 위치에 정비되어 있고 하도감 유구는 동대문역사문화공원 안으로 이전되어 전시 중이다. 주변의 동대문디자인플라자?동대문시장?평화시장?방산시장 등에서는 쇼핑도 즐길 수 있다.<br /> ※광희문에서 장충체육관 방면으로 가는 길은 민가 지역이니 조용히 걷는 배려가 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366650430676180.zip,흥인지문구간,35:46.0, 흥인지문-동대문역사문화공원(옛 동대문운동장 터)-광희문-장충체육관,1466,동대입구역 지하철 3호선,200562.2083,451030.4842,동대입구역(3호선) 5번 출구 → 장충체육관 
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1442, 사직근린공원,197148.6728,452901.6924,한양도성 전 구간 중 성 안과 성 밖을 모두 살펴볼 수 있는 몇 안 되는 곳이다. 성벽 안쪽의 넓은 길에서는 도심의 고층 빌딩을 바라보며 편히 걸을 수 있고 바깥쪽 오솔길에서는 담쟁이넝쿨과 고풍스러운 성벽이 어우러진 모습을 볼 수 있다. 조경 및 조명 시설이 잘 되어 있어 밤에 보는 성벽의 모습도 무척이나 아름답다. 
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1463,서대문역 지하철 5호선,197036.1338,451801.2478,서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원 
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1462,자하문고개?윤동주시인의언덕,197109.2061,454742.432,경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1443,창의문,197039.391,454782.4323,&lt;사적 제149호&gt;창의문은 인왕산과 백악이 만나는 지점에 있는 문이다. 사소문 중 유일하게 조선시대 문루가 그대로 남아 있다. 이 문루는 임진왜란 때 소실되었던 것을 영조 17년(1741) 다시 세운 것이다. 영조 때 문루를 새로 지으면서 인조반정 때 반정군이 이 문으로 도성에 들어온 것을 기념하기 위해 공신들의 이름을 새긴 현판을 걸어놓았다. 이 현판은 지금도 그대로 걸려있다. 현재는 자하문으로 더 많이 불리는데 이 문 부근의 경치가 개경(開京)의 승경지(勝景地)였던 자하동과 비슷하여 붙은 별칭이다.
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1441,종로문화체육센터,196868.953,452738.6342,종로문화체육센터
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1440,돈의문터(서대문) 강북삼성병원,197232.8501,452074.2189,도성의 서대문인 돈의문이 있던 자리이다. 돈의문은 태조 때 처음 세워졌으나 태종 13년(1413)에 만들어진 서전문(西箭門)이 서대문의 기능을 대신하였다. 그 위치는 현재 정확히 알 수 없다. 세종 4년(1422)에 도성을 대대적으로 수축하면서 서전문을 닫고 새로운 돈의문을 세웠는데 현재 돈의문 터가 그 위치이다. 이후 돈의문은 새문 또는 신문(新門)으로도 불렸으며 현재의 신문로라는 지명도 이에서 유래한다. 1915년 일제는 서대문을 지나는 전차를 개통하면서 이 문을 해체하여 건축자재로 매각하였다. 현재 돈의문 터에는 공공 미술품 ‘보이지 않는 문’이 설치되어 있다.
4000,한양도성길,2,강북,종로구,4km, 2시간 30분,2,0,1호선2호선3호선5호선,출발지  <br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원<br /> ㆍ간선 101 710 470 471 704 720 601 N37(서대문역사거리)<br /> ㆍ종로05(강북삼성병원)<br />  도착지 : 경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)  , 돈의문 터에서 시작해 인왕산을 넘어 윤동주 시인의 언덕까지 이어지는 구간이다. 해발 338m인 인왕산은 풍수상 우백호(右白虎)에 해당한다. 거대한 바위들이 노출되어 있는 바위산으로 치마바위 선바위 기차바위 등 기암괴석이 많다. 인왕(仁王)은 불교식 명칭으로 무학대사가 이 산을 주산으로 삼으면 불교가 융성할 것이라고 하였다는 이야기가 전한다. 1968년 1?21 사태 이후 민간인 출입이 통제되다가 1993년 개방되었다.<br /> ※인왕산은 바위 구간이 많아서 겨울철 등산 시에 주의해야 한다. (인왕산으로 진입하면 화장실이 없으므로 출발 전 미리 다녀오는 것이 좋다.<br /> ※매주 월요일 휴무 월요일이 공휴일인 경우 화요일 휴무<br />  ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366666529654512.zip,인왕산구간,31:21.0,돈의문 터-인왕산 정상-윤동주 시인의 언덕-창의문,1464,경복궁역 지하철 3호선,197564.8949,452935.2846,경복궁역(3호선) 3번출구 → 경복궁역 정류장 → 지선버스 7022 7012 1020번(자하문고개.윤동주시인의언덕)
4000,한양도성길,2,강북,중구,1.8km, 1시간,1,0,1호선2호선4호선5호선,출발지<br /> ㆍ서울역 (14호선) 4번출구 → 도보 10분 → 숭례문<br /> ㆍ시청역 (12호선) 8번출구 → 도보 12분 → 숭례문<br /> ㆍ회현역 (4호선) 5번출구 → 도보 5분 → 숭례문<br /> 도착지<br /> ㆍ서대문역(5호선) 4번 출구 → 도보 7분 → 돈의문 터?강북삼성병원<br /> ㆍ시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원 , 백범광장에서 숭례문을 지나 돈의문 터까지 이어지는 구간이다. 한양도성의 정문인 숭례문은 한강과 도성을 최단거리로 잇는 문이어서 사람과 물자의 통행도 가장 많았다. 상업이 발달한 조선 후기에는 문 밖에 칠패시장 문 안 선혜청 창고 앞에 남대문 조시(朝市)가 만들어졌다. 이중 칠패시장은 종루 이현(梨峴)의 시장과 함께 ‘도성삼대시(都城三大市)’로 꼽혔으며 남대문 조시는 오늘날의 남대문시장으로 이어졌다. 서구(西歐) 각국과 통상조약을 체결하고 서울을 개방한 이후에는 남대문 인근의 정동에 각국 공사관(公使館)과 외교관 사택 선교사들이 세운 교회와 학교들이 들어섰다. 1899년 전차가 개통됨에 따라 숭례문은 더 이상 문의 구실을 못하게 되었고 1907년에는 교통 불편을 해소한다는 명목으로 숭례문 양쪽 성벽이 철거되었다. 이후에도 남대문로 주변에 대형 건축물이 들어설 때마다 성벽이 철거되어 숭례문 주변에서는 옛 성벽을 찾아보기 어렵다. 현재 숭례문 구간에서 한양도성의 흔적을 발견할 수 있는 곳은 세 군데 있다. 밀레니엄 서울힐튼과 SK남산빌딩 뒤쪽의 성벽 대한?서울상공회의소에서 올리브 타워로 이어지는 길가에 성벽 일부가 담장처럼 남아있으며 창덕여자중학교 담장 아랫부분에서 50m 정도의 성벽을 볼 수 있다. <br /> ※숭례문-연중상설(월요일 휴무) 관람시간 09:00~18:00 여름철(6월~8월) 09:00~18:30 겨울철(11월~2월) 09:00~17:30 <br /> ※숭례문 구간은 성곽의 자취를 찾기 쉽지 않으므로 순성길에 대한 사전학습이 필요하다.<br /> ※자세한 사항은 한양도성 홈페이지(<A HREF='http://seoulcitywall.seoul.go.kr'>http://seoulcitywall.seoul.go.kr</A>)에서 확인하실 수 있습니다.,http://gil.seoul.go.kr/view/course/2014/06/11/1366800441890580.zip,숭례문구간,23:00.0,백범광장-남대문시장-숭례문-돈의문터 강북삼성병원,1460,시청역 지하철 1 2호선,197969.4898,451694.1666,시청역 (12호선) 8번출구 → 도보 12분 → 숭례문<br /> 시청역(12호선) 2번 출구 → 도보 20분 → 돈의문 터?강북삼성병원 
